,CommentCount,DownVotes,Reputation,Score,UpVotes,ViewCount,Views,outliers,postId,userId
34684,4,125,37083,11,8641,,5554,UpVotes,91881,7290
34685,1,125,37083,0,8641,,5554,UpVotes,91947,7290
34686,1,125,37083,1,8641,,5554,UpVotes,92023,7290
34687,0,125,37083,0,8641,,5554,UpVotes,92036,7290
34688,0,125,37083,0,8641,,5554,UpVotes,92037,7290
34689,0,125,37083,9,8641,,5554,UpVotes,92087,7290
34690,0,125,37083,0,8641,,5554,UpVotes,92269,7290
34691,0,125,37083,0,8641,,5554,UpVotes,92270,7290
34692,0,125,37083,0,8641,,5554,UpVotes,92318,7290
34693,0,125,37083,0,8641,,5554,UpVotes,92319,7290
34694,1,125,37083,0,8641,,5554,UpVotes,92484,7290
34695,0,125,37083,0,8641,,5554,UpVotes,92488,7290
34696,0,125,37083,0,8641,,5554,UpVotes,92489,7290
34697,0,125,37083,6,8641,,5554,UpVotes,92688,7290
34698,9,125,37083,2,8641,,5554,UpVotes,92863,7290
34699,5,125,37083,3,8641,,5554,UpVotes,92906,7290
34700,0,125,37083,0,8641,,5554,UpVotes,93049,7290
34701,0,125,37083,0,8641,,5554,UpVotes,93050,7290
34702,0,125,37083,2,8641,,5554,UpVotes,93124,7290
34703,0,125,37083,0,8641,,5554,UpVotes,93185,7290
34704,0,125,37083,0,8641,,5554,UpVotes,93186,7290
34705,0,125,37083,3,8641,,5554,UpVotes,93391,7290
34706,1,125,37083,12,8641,,5554,UpVotes,93465,7290
34707,0,125,37083,0,8641,,5554,UpVotes,93738,7290
34708,0,125,37083,0,8641,,5554,UpVotes,93739,7290
34709,0,125,37083,3,8641,,5554,UpVotes,93747,7290
34710,0,125,37083,3,8641,,5554,UpVotes,93758,7290
34711,3,125,37083,2,8641,,5554,UpVotes,93888,7290
34712,2,125,37083,2,8641,,5554,UpVotes,94014,7290
34713,2,125,37083,3,8641,,5554,UpVotes,94021,7290
34714,5,125,37083,9,8641,,5554,UpVotes,94079,7290
34715,2,125,37083,6,8641,,5554,UpVotes,94085,7290
34716,4,125,37083,11,8641,,5554,UpVotes,94138,7290
34717,1,125,37083,1,8641,,5554,UpVotes,94165,7290
34718,2,125,37083,1,8641,,5554,UpVotes,94409,7290
34719,0,125,37083,3,8641,,5554,UpVotes,94461,7290
34720,0,125,37083,1,8641,,5554,UpVotes,94592,7290
34721,2,125,37083,1,8641,,5554,UpVotes,94611,7290
34722,6,125,37083,4,8641,,5554,UpVotes,94625,7290
34723,3,125,37083,3,8641,,5554,UpVotes,94702,7290
34724,0,125,37083,5,8641,,5554,UpVotes,94766,7290
34725,6,125,37083,1,8641,,5554,UpVotes,94768,7290
34726,0,125,37083,2,8641,,5554,UpVotes,94801,7290
34727,0,125,37083,3,8641,,5554,UpVotes,94920,7290
34728,9,125,37083,3,8641,,5554,UpVotes,95266,7290
34729,0,125,37083,6,8641,,5554,UpVotes,95410,7290
34730,1,125,37083,2,8641,,5554,UpVotes,95542,7290
34731,3,125,37083,1,8641,,5554,UpVotes,95756,7290
34732,2,125,37083,2,8641,,5554,UpVotes,95835,7290
34733,0,125,37083,2,8641,,5554,UpVotes,95902,7290
34734,3,125,37083,2,8641,,5554,UpVotes,95975,7290
34735,6,125,37083,3,8641,,5554,UpVotes,96107,7290
34736,0,125,37083,1,8641,,5554,UpVotes,96183,7290
34737,3,125,37083,2,8641,,5554,UpVotes,96472,7290
34738,2,125,37083,10,8641,,5554,UpVotes,96485,7290
34739,5,125,37083,1,8641,,5554,UpVotes,96923,7290
34740,1,125,37083,1,8641,,5554,UpVotes,96929,7290
34741,3,125,37083,2,8641,,5554,UpVotes,96997,7290
34742,5,125,37083,2,8641,,5554,UpVotes,97135,7290
34743,0,125,37083,2,8641,,5554,UpVotes,97498,7290
34744,4,125,37083,2,8641,,5554,UpVotes,97730,7290
34745,2,125,37083,5,8641,,5554,UpVotes,97743,7290
34746,13,125,37083,1,8641,,5554,UpVotes,97749,7290
34747,0,125,37083,1,8641,,5554,UpVotes,97788,7290
34748,2,125,37083,3,8641,,5554,UpVotes,98981,7290
34749,0,125,37083,1,8641,,5554,UpVotes,99032,7290
34750,3,125,37083,3,8641,,5554,UpVotes,99073,7290
34751,0,125,37083,1,8641,,5554,UpVotes,99339,7290
34752,0,125,37083,0,8641,,5554,UpVotes,99340,7290
34753,0,125,37083,0,8641,,5554,UpVotes,99341,7290
34754,6,125,37083,1,8641,,5554,UpVotes,99390,7290
34755,4,125,37083,7,8641,,5554,UpVotes,99408,7290
34756,1,125,37083,5,8641,,5554,UpVotes,99426,7290
34757,0,125,37083,0,8641,,5554,UpVotes,99597,7290
34758,0,125,37083,0,8641,,5554,UpVotes,99598,7290
34759,0,125,37083,8,8641,,5554,UpVotes,99646,7290
34760,10,125,37083,5,8641,,5554,UpVotes,99780,7290
34761,2,125,37083,2,8641,,5554,UpVotes,99830,7290
34762,6,125,37083,5,8641,,5554,UpVotes,99926,7290
34763,0,125,37083,4,8641,,5554,UpVotes,100272,7290
34764,0,125,37083,3,8641,,5554,UpVotes,100286,7290
34765,0,125,37083,9,8641,,5554,UpVotes,100383,7290
34766,1,125,37083,6,8641,,5554,UpVotes,100402,7290
34767,0,125,37083,5,8641,,5554,UpVotes,100410,7290
34768,0,125,37083,1,8641,,5554,UpVotes,100730,7290
34769,0,125,37083,1,8641,,5554,UpVotes,100805,7290
34770,1,125,37083,2,8641,,5554,UpVotes,100818,7290
34771,2,125,37083,4,8641,,5554,UpVotes,100938,7290
34772,1,125,37083,3,8641,,5554,UpVotes,101071,7290
34773,4,125,37083,2,8641,,5554,UpVotes,101224,7290
34774,0,125,37083,3,8641,,5554,UpVotes,101387,7290
34775,8,125,37083,3,8641,,5554,UpVotes,101493,7290
34776,0,125,37083,1,8641,,5554,UpVotes,101552,7290
34777,2,125,37083,2,8641,,5554,UpVotes,101556,7290
34778,1,125,37083,1,8641,,5554,UpVotes,102636,7290
34779,8,125,37083,1,8641,,5554,UpVotes,102727,7290
34780,2,125,37083,8,8641,,5554,UpVotes,102737,7290
34781,2,125,37083,3,8641,,5554,UpVotes,102905,7290
34782,0,125,37083,4,8641,,5554,UpVotes,103011,7290
34783,2,125,37083,0,8641,,5554,UpVotes,103047,7290
34784,0,125,37083,14,8641,,5554,UpVotes,103159,7290
34785,12,125,37083,1,8641,,5554,UpVotes,103173,7290
34786,0,125,37083,1,8641,,5554,UpVotes,103198,7290
34787,0,125,37083,0,8641,,5554,UpVotes,103289,7290
34788,0,125,37083,0,8641,,5554,UpVotes,103290,7290
34789,0,125,37083,1,8641,,5554,UpVotes,103297,7290
34790,0,125,37083,2,8641,,5554,UpVotes,103457,7290
34791,3,125,37083,3,8641,,5554,UpVotes,103467,7290
34792,0,125,37083,2,8641,,5554,UpVotes,103507,7290
34793,0,125,37083,3,8641,,5554,UpVotes,103577,7290
34794,2,125,37083,1,8641,,5554,UpVotes,104063,7290
34795,6,125,37083,10,8641,,5554,UpVotes,104338,7290
34796,0,125,37083,3,8641,,5554,UpVotes,104413,7290
34797,0,125,37083,2,8641,,5554,UpVotes,105079,7290
34798,10,125,37083,5,8641,,5554,UpVotes,105293,7290
34799,0,125,37083,4,8641,,5554,UpVotes,105307,7290
34800,0,125,37083,7,8641,,5554,UpVotes,105828,7290
34801,1,125,37083,5,8641,,5554,UpVotes,107525,7290
34802,0,125,37083,4,8641,,5554,UpVotes,108114,7290
34803,0,125,37083,1,8641,,5554,UpVotes,108241,7290
34804,0,125,37083,2,8641,,5554,UpVotes,108521,7290
34805,0,125,37083,2,8641,,5554,UpVotes,108596,7290
34806,0,125,37083,1,8641,,5554,UpVotes,108722,7290
34807,2,125,37083,4,8641,,5554,UpVotes,108729,7290
34808,0,125,37083,2,8641,,5554,UpVotes,109454,7290
34809,2,125,37083,2,8641,,5554,UpVotes,109740,7290
34810,0,125,37083,0,8641,,5554,UpVotes,109917,7290
34811,8,125,37083,5,8641,,5554,UpVotes,110195,7290
34812,4,125,37083,3,8641,,5554,UpVotes,110297,7290
34813,3,125,37083,3,8641,,5554,UpVotes,110471,7290
34814,0,125,37083,5,8641,,5554,UpVotes,110477,7290
34815,4,125,37083,6,8641,,5554,UpVotes,111304,7290
34816,0,125,37083,2,8641,,5554,UpVotes,111403,7290
34817,11,125,37083,5,8641,,5554,UpVotes,111608,7290
34818,0,125,37083,3,8641,,5554,UpVotes,112011,7290
34819,3,125,37083,2,8641,,5554,UpVotes,112509,7290
34820,0,125,37083,4,8641,,5554,UpVotes,112542,7290
34821,0,125,37083,1,8641,,5554,UpVotes,112674,7290
34822,0,125,37083,1,8641,,5554,UpVotes,112678,7290
34823,10,125,37083,1,8641,,5554,UpVotes,112820,7290
34824,4,125,37083,2,8641,,5554,UpVotes,112949,7290
34825,7,125,37083,3,8641,,5554,UpVotes,113054,7290
34826,0,125,37083,6,8641,,5554,UpVotes,113059,7290
34827,0,125,37083,1,8641,,5554,UpVotes,113061,7290
34828,0,125,37083,3,8641,,5554,UpVotes,113634,7290
34829,2,125,37083,3,8641,,5554,UpVotes,113649,7290
34830,2,125,37083,0,8641,,5554,UpVotes,113653,7290
34831,1,125,37083,13,8641,,5554,UpVotes,114664,7290
34832,1,125,37083,2,8641,,5554,UpVotes,115125,7290
34833,0,125,37083,3,8641,,5554,UpVotes,115159,7290
34834,1,125,37083,1,8641,,5554,UpVotes,115289,7290
34835,0,125,37083,0,8641,,5554,UpVotes,115318,7290
34836,0,125,37083,2,8641,,5554,UpVotes,115329,7290
34837,0,125,37083,0,8641,,5554,UpVotes,115353,7290
36804,2,187,11631,3,1230,1182.0,1050,UpVotes,21002,7972
36805,1,187,11631,1,1230,847.0,1050,UpVotes,21139,7972
36806,2,187,11631,1,1230,,1050,UpVotes,21200,7972
36807,6,187,11631,4,1230,,1050,UpVotes,21201,7972
36808,3,187,11631,2,1230,,1050,UpVotes,21202,7972
36809,0,187,11631,1,1230,,1050,UpVotes,21249,7972
36810,1,187,11631,0,1230,,1050,UpVotes,21259,7972
36811,0,187,11631,3,1230,,1050,UpVotes,21261,7972
36812,1,187,11631,1,1230,,1050,UpVotes,21262,7972
36813,0,187,11631,1,1230,,1050,UpVotes,21264,7972
36814,1,187,11631,6,1230,,1050,UpVotes,21279,7972
36815,1,187,11631,3,1230,,1050,UpVotes,21349,7972
36816,1,187,11631,4,1230,,1050,UpVotes,21353,7972
36817,1,187,11631,3,1230,,1050,UpVotes,21366,7972
36818,0,187,11631,2,1230,,1050,UpVotes,21368,7972
36819,0,187,11631,1,1230,,1050,UpVotes,21377,7972
36820,1,187,11631,3,1230,,1050,UpVotes,21379,7972
36821,3,187,11631,15,1230,,1050,UpVotes,21417,7972
36822,9,187,11631,5,1230,,1050,UpVotes,21466,7972
36823,2,187,11631,1,1230,,1050,UpVotes,21468,7972
36824,0,187,11631,1,1230,,1050,UpVotes,21469,7972
36825,0,187,11631,1,1230,,1050,UpVotes,21470,7972
36826,0,187,11631,2,1230,,1050,UpVotes,21479,7972
36827,2,187,11631,3,1230,,1050,UpVotes,21516,7972
36828,0,187,11631,0,1230,,1050,UpVotes,21526,7972
36829,1,187,11631,1,1230,,1050,UpVotes,21528,7972
36830,3,187,11631,1,1230,,1050,UpVotes,21569,7972
36831,0,187,11631,2,1230,,1050,UpVotes,21583,7972
36832,0,187,11631,2,1230,,1050,UpVotes,21607,7972
36833,0,187,11631,6,1230,,1050,UpVotes,21609,7972
36834,0,187,11631,2,1230,,1050,UpVotes,21611,7972
36835,0,187,11631,1,1230,,1050,UpVotes,21615,7972
36836,0,187,11631,1,1230,,1050,UpVotes,21704,7972
36837,10,187,11631,6,1230,,1050,UpVotes,21749,7972
36838,0,187,11631,4,1230,,1050,UpVotes,21757,7972
36839,8,187,11631,3,1230,,1050,UpVotes,21785,7972
36840,0,187,11631,2,1230,,1050,UpVotes,21915,7972
36841,3,187,11631,1,1230,,1050,UpVotes,21918,7972
36842,1,187,11631,3,1230,,1050,UpVotes,21966,7972
36843,0,187,11631,4,1230,,1050,UpVotes,21982,7972
36844,1,187,11631,3,1230,,1050,UpVotes,21986,7972
36845,14,187,11631,16,1230,,1050,UpVotes,22012,7972
36846,0,187,11631,5,1230,,1050,UpVotes,22025,7972
36847,6,187,11631,11,1230,344.0,1050,UpVotes,22040,7972
36848,6,187,11631,6,1230,,1050,UpVotes,22044,7972
36849,0,187,11631,1,1230,,1050,UpVotes,22095,7972
36850,0,187,11631,1,1230,,1050,UpVotes,22131,7972
36851,0,187,11631,1,1230,,1050,UpVotes,22151,7972
36852,1,187,11631,7,1230,,1050,UpVotes,22152,7972
36853,0,187,11631,3,1230,,1050,UpVotes,22153,7972
36854,0,187,11631,1,1230,,1050,UpVotes,22155,7972
36855,0,187,11631,2,1230,,1050,UpVotes,22158,7972
36856,0,187,11631,2,1230,,1050,UpVotes,22333,7972
36857,1,187,11631,4,1230,,1050,UpVotes,22360,7972
36858,1,187,11631,2,1230,,1050,UpVotes,22383,7972
36859,2,187,11631,5,1230,,1050,UpVotes,22609,7972
36860,1,187,11631,1,1230,,1050,UpVotes,22612,7972
36861,0,187,11631,3,1230,,1050,UpVotes,22614,7972
36862,0,187,11631,1,1230,,1050,UpVotes,22621,7972
36863,0,187,11631,0,1230,,1050,UpVotes,22622,7972
36864,0,187,11631,2,1230,,1050,UpVotes,22624,7972
36865,8,187,11631,3,1230,,1050,UpVotes,22629,7972
36866,2,187,11631,5,1230,,1050,UpVotes,22631,7972
36867,0,187,11631,3,1230,,1050,UpVotes,22667,7972
36868,0,187,11631,2,1230,,1050,UpVotes,22669,7972
36869,1,187,11631,3,1230,,1050,UpVotes,22670,7972
36870,1,187,11631,1,1230,,1050,UpVotes,22673,7972
36871,0,187,11631,2,1230,,1050,UpVotes,22674,7972
36872,0,187,11631,5,1230,,1050,UpVotes,22675,7972
36873,1,187,11631,2,1230,,1050,UpVotes,22677,7972
36874,0,187,11631,4,1230,,1050,UpVotes,22761,7972
36875,3,187,11631,20,1230,710.0,1050,UpVotes,22768,7972
36876,7,187,11631,4,1230,,1050,UpVotes,22821,7972
36877,1,187,11631,1,1230,,1050,UpVotes,22907,7972
36878,1,187,11631,5,1230,,1050,UpVotes,22947,7972
36879,0,187,11631,3,1230,,1050,UpVotes,22950,7972
36880,0,187,11631,0,1230,,1050,UpVotes,22953,7972
36881,2,187,11631,3,1230,,1050,UpVotes,22992,7972
36882,1,187,11631,1,1230,,1050,UpVotes,23256,7972
36883,0,187,11631,1,1230,,1050,UpVotes,23260,7972
36884,0,187,11631,2,1230,,1050,UpVotes,23345,7972
36885,0,187,11631,2,1230,,1050,UpVotes,23641,7972
36886,4,187,11631,1,1230,,1050,UpVotes,23643,7972
36887,3,187,11631,1,1230,,1050,UpVotes,23645,7972
36888,1,187,11631,3,1230,,1050,UpVotes,23649,7972
36889,1,187,11631,1,1230,,1050,UpVotes,23650,7972
36890,0,187,11631,0,1230,,1050,UpVotes,23653,7972
36891,0,187,11631,9,1230,,1050,UpVotes,23717,7972
36892,0,187,11631,3,1230,,1050,UpVotes,23823,7972
36893,3,187,11631,3,1230,,1050,UpVotes,23825,7972
36894,4,187,11631,1,1230,,1050,UpVotes,23922,7972
36895,9,187,11631,11,1230,,1050,UpVotes,23923,7972
36896,1,187,11631,5,1230,,1050,UpVotes,24076,7972
36897,6,187,11631,5,1230,,1050,UpVotes,24162,7972
36898,1,187,11631,3,1230,,1050,UpVotes,24174,7972
36899,0,187,11631,5,1230,,1050,UpVotes,24189,7972
36900,3,187,11631,2,1230,,1050,UpVotes,24190,7972
36901,2,187,11631,2,1230,,1050,UpVotes,24191,7972
36902,0,187,11631,8,1230,,1050,UpVotes,24228,7972
36903,0,187,11631,1,1230,,1050,UpVotes,24229,7972
36904,9,187,11631,2,1230,,1050,UpVotes,24234,7972
36905,2,187,11631,2,1230,,1050,UpVotes,24237,7972
36906,0,187,11631,2,1230,,1050,UpVotes,24247,7972
36907,3,187,11631,3,1230,,1050,UpVotes,24248,7972
36908,3,187,11631,2,1230,,1050,UpVotes,24295,7972
36909,4,187,11631,2,1230,,1050,UpVotes,24620,7972
36910,4,187,11631,1,1230,,1050,UpVotes,24671,7972
36911,0,187,11631,1,1230,,1050,UpVotes,24922,7972
36912,0,187,11631,3,1230,,1050,UpVotes,25057,7972
36913,9,187,11631,1,1230,,1050,UpVotes,25172,7972
36914,2,187,11631,2,1230,,1050,UpVotes,25173,7972
36915,0,187,11631,3,1230,,1050,UpVotes,25176,7972
36916,13,187,11631,13,1230,1200.0,1050,UpVotes,25220,7972
36917,0,187,11631,6,1230,,1050,UpVotes,25243,7972
36918,5,187,11631,4,1230,,1050,UpVotes,25346,7972
36919,1,187,11631,3,1230,,1050,UpVotes,25395,7972
36920,2,187,11631,2,1230,,1050,UpVotes,25407,7972
36921,0,187,11631,1,1230,,1050,UpVotes,25419,7972
36922,4,187,11631,2,1230,,1050,UpVotes,25461,7972
36923,0,187,11631,2,1230,,1050,UpVotes,25463,7972
36924,0,187,11631,5,1230,,1050,UpVotes,25758,7972
36925,4,187,11631,8,1230,,1050,UpVotes,25876,7972
36926,1,187,11631,2,1230,,1050,UpVotes,26063,7972
36927,16,187,11631,6,1230,,1050,UpVotes,26092,7972
36928,8,187,11631,5,1230,,1050,UpVotes,26096,7972
36929,4,187,11631,1,1230,,1050,UpVotes,26135,7972
36930,1,187,11631,1,1230,,1050,UpVotes,26173,7972
36931,4,187,11631,3,1230,,1050,UpVotes,26217,7972
36932,3,187,11631,1,1230,,1050,UpVotes,26397,7972
36933,0,187,11631,3,1230,,1050,UpVotes,26442,7972
36934,1,187,11631,1,1230,,1050,UpVotes,26476,7972
36935,1,187,11631,2,1230,,1050,UpVotes,26477,7972
36936,2,187,11631,1,1230,,1050,UpVotes,26514,7972
36937,0,187,11631,1,1230,,1050,UpVotes,26644,7972
36938,0,187,11631,1,1230,,1050,UpVotes,27065,7972
36939,0,187,11631,2,1230,,1050,UpVotes,27082,7972
36940,5,187,11631,1,1230,,1050,UpVotes,27135,7972
36941,3,187,11631,1,1230,,1050,UpVotes,27216,7972
36942,1,187,11631,3,1230,,1050,UpVotes,27282,7972
36943,0,187,11631,2,1230,,1050,UpVotes,27353,7972
36944,4,187,11631,6,1230,,1050,UpVotes,27382,7972
36945,0,187,11631,1,1230,,1050,UpVotes,27810,7972
36946,7,187,11631,2,1230,,1050,UpVotes,27819,7972
36947,5,187,11631,1,1230,,1050,UpVotes,27822,7972
36948,6,187,11631,13,1230,,1050,UpVotes,28007,7972
36949,0,187,11631,2,1230,,1050,UpVotes,28095,7972
36950,2,187,11631,1,1230,,1050,UpVotes,28096,7972
36951,3,187,11631,10,1230,,1050,UpVotes,28200,7972
36952,1,187,11631,2,1230,,1050,UpVotes,28378,7972
36953,0,187,11631,2,1230,,1050,UpVotes,28644,7972
36954,8,187,11631,11,1230,,1050,UpVotes,28648,7972
36955,1,187,11631,5,1230,,1050,UpVotes,28953,7972
36956,5,187,11631,1,1230,,1050,UpVotes,29282,7972
36957,1,187,11631,4,1230,,1050,UpVotes,29288,7972
36958,0,187,11631,3,1230,,1050,UpVotes,29433,7972
36959,1,187,11631,2,1230,,1050,UpVotes,29451,7972
36960,4,187,11631,3,1230,,1050,UpVotes,29516,7972
36961,10,187,11631,3,1230,,1050,UpVotes,30104,7972
36962,1,187,11631,5,1230,,1050,UpVotes,30107,7972
36963,0,187,11631,2,1230,,1050,UpVotes,30112,7972
36964,7,187,11631,4,1230,,1050,UpVotes,30164,7972
36965,0,187,11631,2,1230,,1050,UpVotes,30165,7972
36966,0,187,11631,2,1230,,1050,UpVotes,30166,7972
36967,4,187,11631,5,1230,,1050,UpVotes,30203,7972
36968,0,187,11631,1,1230,,1050,UpVotes,30333,7972
36969,0,187,11631,1,1230,,1050,UpVotes,30433,7972
36970,3,187,11631,3,1230,,1050,UpVotes,30494,7972
36971,0,187,11631,1,1230,,1050,UpVotes,30598,7972
36972,5,187,11631,2,1230,,1050,UpVotes,30603,7972
36973,1,187,11631,21,1230,,1050,UpVotes,30610,7972
36974,3,187,11631,5,1230,,1050,UpVotes,32002,7972
36975,1,187,11631,3,1230,,1050,UpVotes,32217,7972
36976,1,187,11631,3,1230,,1050,UpVotes,32351,7972
36977,1,187,11631,4,1230,,1050,UpVotes,32355,7972
36978,0,187,11631,6,1230,,1050,UpVotes,32664,7972
36979,0,187,11631,1,1230,,1050,UpVotes,32726,7972
36980,0,187,11631,1,1230,,1050,UpVotes,32761,7972
36981,5,187,11631,4,1230,,1050,UpVotes,32772,7972
36982,0,187,11631,1,1230,,1050,UpVotes,32778,7972
36983,0,187,11631,2,1230,,1050,UpVotes,32812,7972
36984,2,187,11631,2,1230,,1050,UpVotes,32944,7972
36985,1,187,11631,2,1230,,1050,UpVotes,33312,7972
36986,0,187,11631,1,1230,,1050,UpVotes,33907,7972
36987,2,187,11631,11,1230,,1050,UpVotes,34097,7972
36988,1,187,11631,1,1230,,1050,UpVotes,34336,7972
36989,3,187,11631,1,1230,,1050,UpVotes,34346,7972
36990,3,187,11631,2,1230,,1050,UpVotes,35629,7972
36991,1,187,11631,1,1230,,1050,UpVotes,36000,7972
36992,4,187,11631,35,1230,,1050,UpVotes,36051,7972
36993,0,187,11631,2,1230,,1050,UpVotes,36085,7972
36994,0,187,11631,6,1230,,1050,UpVotes,37821,7972
36995,3,187,11631,1,1230,,1050,UpVotes,37932,7972
36996,2,187,11631,2,1230,,1050,UpVotes,37954,7972
36997,2,187,11631,1,1230,,1050,UpVotes,38154,7972
36998,0,187,11631,0,1230,,1050,UpVotes,40630,7972
36999,0,187,11631,4,1230,,1050,UpVotes,41553,7972
37000,1,187,11631,2,1230,,1050,UpVotes,41564,7972
37001,0,187,11631,4,1230,,1050,UpVotes,43369,7972
37002,1,187,11631,4,1230,,1050,UpVotes,43463,7972
37003,1,187,11631,1,1230,,1050,UpVotes,43605,7972
37004,1,187,11631,1,1230,,1050,UpVotes,43808,7972
37005,3,187,11631,3,1230,,1050,UpVotes,43840,7972
37006,0,187,11631,0,1230,,1050,UpVotes,43909,7972
37007,0,187,11631,10,1230,,1050,UpVotes,44104,7972
37008,2,187,11631,6,1230,,1050,UpVotes,44451,7972
37009,2,187,11631,1,1230,,1050,UpVotes,44452,7972
37010,0,187,11631,1,1230,,1050,UpVotes,44674,7972
37011,0,187,11631,1,1230,,1050,UpVotes,44675,7972
37012,0,187,11631,1,1230,,1050,UpVotes,44950,7972
37013,5,187,11631,1,1230,,1050,UpVotes,44956,7972
37014,1,187,11631,2,1230,,1050,UpVotes,44958,7972
37015,0,187,11631,1,1230,,1050,UpVotes,44960,7972
37016,1,187,11631,0,1230,,1050,UpVotes,45028,7972
37017,3,187,11631,1,1230,,1050,UpVotes,45031,7972
37018,0,187,11631,1,1230,,1050,UpVotes,45516,7972
37019,1,187,11631,2,1230,,1050,UpVotes,45606,7972
37020,10,187,11631,2,1230,,1050,UpVotes,45649,7972
37021,1,187,11631,7,1230,,1050,UpVotes,45861,7972
37022,4,187,11631,1,1230,,1050,UpVotes,45951,7972
37023,0,187,11631,0,1230,,1050,UpVotes,45992,7972
37024,2,187,11631,4,1230,,1050,UpVotes,45995,7972
37025,2,187,11631,0,1230,,1050,UpVotes,45996,7972
37026,0,187,11631,1,1230,,1050,UpVotes,46007,7972
37027,0,187,11631,1,1230,,1050,UpVotes,46034,7972
37028,0,187,11631,3,1230,,1050,UpVotes,46071,7972
37029,1,187,11631,1,1230,,1050,UpVotes,46073,7972
37030,2,187,11631,2,1230,,1050,UpVotes,46193,7972
37031,1,187,11631,8,1230,,1050,UpVotes,46220,7972
37032,0,187,11631,4,1230,,1050,UpVotes,46367,7972
37033,3,187,11631,14,1230,,1050,UpVotes,46406,7972
37034,0,187,11631,0,1230,,1050,UpVotes,46424,7972
37035,1,187,11631,1,1230,,1050,UpVotes,46923,7972
37036,0,187,11631,1,1230,,1050,UpVotes,46960,7972
37037,0,187,11631,3,1230,,1050,UpVotes,46961,7972
37038,6,187,11631,5,1230,,1050,UpVotes,46997,7972
37039,5,187,11631,1,1230,,1050,UpVotes,46999,7972
37040,2,187,11631,2,1230,,1050,UpVotes,47010,7972
37041,1,187,11631,2,1230,,1050,UpVotes,47133,7972
37042,1,187,11631,2,1230,,1050,UpVotes,47184,7972
37043,0,187,11631,2,1230,,1050,UpVotes,47257,7972
37044,2,187,11631,4,1230,,1050,UpVotes,47280,7972
37045,2,187,11631,1,1230,,1050,UpVotes,47703,7972
37046,0,187,11631,2,1230,,1050,UpVotes,47824,7972
37047,0,187,11631,3,1230,,1050,UpVotes,47884,7972
37048,2,187,11631,5,1230,,1050,UpVotes,47995,7972
37049,1,187,11631,0,1230,,1050,UpVotes,48209,7972
37050,2,187,11631,1,1230,,1050,UpVotes,48276,7972
37051,2,187,11631,4,1230,,1050,UpVotes,48641,7972
37052,0,187,11631,1,1230,,1050,UpVotes,48642,7972
37053,1,187,11631,1,1230,,1050,UpVotes,48709,7972
37054,0,187,11631,0,1230,,1050,UpVotes,48761,7972
37055,1,187,11631,2,1230,,1050,UpVotes,48802,7972
37056,5,187,11631,3,1230,,1050,UpVotes,49137,7972
37057,0,187,11631,1,1230,,1050,UpVotes,49222,7972
37058,2,187,11631,1,1230,,1050,UpVotes,49249,7972
37059,1,187,11631,1,1230,,1050,UpVotes,49386,7972
37060,0,187,11631,0,1230,,1050,UpVotes,49388,7972
37061,1,187,11631,1,1230,,1050,UpVotes,49524,7972
37062,0,187,11631,1,1230,,1050,UpVotes,49661,7972
37063,1,187,11631,2,1230,,1050,UpVotes,49667,7972
37064,0,187,11631,6,1230,,1050,UpVotes,49697,7972
37065,4,187,11631,5,1230,,1050,UpVotes,49807,7972
37066,0,187,11631,3,1230,,1050,UpVotes,49809,7972
37067,3,187,11631,1,1230,,1050,UpVotes,49813,7972
37068,1,187,11631,1,1230,,1050,UpVotes,49999,7972
37069,0,187,11631,0,1230,,1050,UpVotes,50000,7972
37070,6,187,11631,2,1230,,1050,UpVotes,50084,7972
37071,1,187,11631,1,1230,,1050,UpVotes,50143,7972
37072,0,187,11631,4,1230,,1050,UpVotes,50155,7972
37073,2,187,11631,1,1230,,1050,UpVotes,50162,7972
37074,1,187,11631,1,1230,,1050,UpVotes,50223,7972
37075,0,187,11631,3,1230,,1050,UpVotes,50224,7972
37076,1,187,11631,2,1230,,1050,UpVotes,50347,7972
37077,0,187,11631,2,1230,,1050,UpVotes,50494,7972
37078,0,187,11631,0,1230,,1050,UpVotes,50495,7972
37079,2,187,11631,3,1230,,1050,UpVotes,50563,7972
37080,1,187,11631,3,1230,,1050,UpVotes,50564,7972
37081,0,187,11631,3,1230,,1050,UpVotes,50614,7972
37082,0,187,11631,2,1230,,1050,UpVotes,50651,7972
37083,5,187,11631,3,1230,,1050,UpVotes,50652,7972
37084,4,187,11631,3,1230,,1050,UpVotes,50669,7972
37085,0,187,11631,0,1230,,1050,UpVotes,50734,7972
37086,0,187,11631,1,1230,,1050,UpVotes,50736,7972
37087,2,187,11631,5,1230,,1050,UpVotes,50793,7972
37088,0,187,11631,6,1230,,1050,UpVotes,51223,7972
37089,1,187,11631,1,1230,,1050,UpVotes,51254,7972
37090,2,187,11631,0,1230,,1050,UpVotes,51618,7972
37091,0,187,11631,1,1230,,1050,UpVotes,51855,7972
37092,3,187,11631,4,1230,,1050,UpVotes,52287,7972
37093,0,187,11631,1,1230,,1050,UpVotes,52459,7972
37094,1,187,11631,1,1230,,1050,UpVotes,53409,7972
37095,1,187,11631,2,1230,,1050,UpVotes,54773,7972
37096,0,187,11631,2,1230,,1050,UpVotes,54924,7972
37097,0,187,11631,5,1230,,1050,UpVotes,54930,7972
37098,2,187,11631,10,1230,,1050,UpVotes,54938,7972
